schid,nttkreadsch,nttkreaddist,nttkreadstate,nttkmathschool,nttkmathdist,nttkmathstate,nttkscischool,nttkscidist,nttkscistate
260343370262006,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
260343470041001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
260343470042005,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
260621030260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
260621030261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
260621030262001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
260621030262002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
260621700260001,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.0,0.7
260621700261002,0.5,0.3,0.6,0.5,0.3,0.5,0.0,0.0,0.7
260621700262003,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.0,0.7
260621850260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
260621850261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
260621850262004,0.0,0.0,0.6,0.0,0.0,0.5,,,
260621850262008,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
270362350260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
270362350261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
270362350262001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
270664040260001,2.9,0.7,0.6,2.9,0.7,0.5,2.9,1.0,0.7
270664040261001,0.5,0.7,0.6,0.5,0.7,0.5,0.0,1.0,0.7
270664040262001,0.7,0.7,0.6,0.7,0.7,0.5,0.0,1.0,0.7
270664040262002,0.0,0.7,0.6,0.0,0.7,0.5,0.0,1.0,0.7
270664040262003,0.0,0.7,0.6,0.0,0.7,0.5,,,
270942380260001,1.4,0.8,0.6,1.4,0.8,0.5,1.4,1.1,0.7
270942380261001,1.3,0.8,0.6,1.2,0.8,0.5,1.6,1.1,0.7
270942380262001,0.9,0.8,0.6,0.9,0.8,0.5,,,
270942380262002,,,,,,,,,
270942380262005,0.3,0.8,0.6,0.3,0.8,0.5,0.0,1.1,0.7
270943040260001,1.6,0.9,0.6,1.6,0.9,0.5,1.6,1.6,0.7
270943040261001,0.5,0.9,0.6,0.5,0.9,0.5,0.0,1.6,0.7
270943040262001,1.8,0.9,0.6,1.8,0.9,0.5,5.6,1.6,0.7
270943040262002,0.0,0.9,0.6,0.0,0.9,0.5,0.0,1.6,0.7
280060170042001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280060840042001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280060920022001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280060940042001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280060980022001,3.1,3.1,0.6,3.1,3.1,0.5,0.0,0.0,0.7
280060990042001,,,,,,,,,
280060990042002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280061030220001,7.7,1.3,0.6,7.7,1.3,0.5,7.7,2.1,0.7
280061030222001,0.5,1.3,0.6,0.5,1.3,0.5,0.0,2.1,0.7
280061150021001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280061150022004,0.0,0.0,0.6,0.0,0.0,0.5,,,
280061150022005,,,,,,,,,
280061150022006,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280063030260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280063030262003,0.0,0.0,0.6,0.0,0.0,0.5,,,
280063030262004,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280063400260001,2.5,0.3,0.6,2.5,0.3,0.5,2.5,0.8,0.7
280063400261001,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.8,0.7
280063400262001,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.8,0.7
280063400262005,,,,,,,,,
280065000150001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280065020170001,1.1,1.1,0.6,1.1,1.1,0.5,1.1,1.1,0.7
280065050160001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280371900022001,0.4,0.4,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280372230260001,1.4,0.2,0.6,1.4,0.2,0.5,1.4,0.4,0.7
280372230261003,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.4,0.7
280372230262002,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.4,0.7
280372240260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280372240262004,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280372250260001,1.9,1.5,0.6,1.9,1.5,0.5,3.6,3.2,0.7
280372250262003,1.0,1.5,0.6,1.0,1.5,0.5,2.7,3.2,0.7
280372260260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280372260262002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280372270260002,0.9,0.8,0.6,0.9,0.8,0.5,1.4,1.9,0.7
280372270262001,0.7,0.8,0.6,0.7,0.8,0.5,3.1,1.9,0.7
280372280260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280372280261002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280372280262003,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280372280262004,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280372280262005,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280372290260001,0.0,1.4,0.6,0.0,1.4,0.5,0.0,1.1,0.7
280372290261001,2.0,1.4,0.6,2.0,1.4,0.5,0.9,1.1,0.7
280372290262002,1.8,1.4,0.6,1.8,1.4,0.5,2.3,1.1,0.7
280372290262004,,,,,,,,,
280372290262005,0.8,1.4,0.6,0.8,1.4,0.5,,1.1,0.7
280372290262007,0.0,1.4,0.6,0.0,1.4,0.5,0.0,1.1,0.7
280372300260002,0.7,0.3,0.6,1.3,0.6,0.5,0.0,0.0,0.7
280372300262001,0.0,0.3,0.6,0.0,0.6,0.5,0.0,0.0,0.7
280880010261001,0.0,0.9,0.6,0.0,0.9,0.5,0.0,2.3,0.7
280880010262001,1.7,0.9,0.6,1.7,0.9,0.5,5.0,2.3,0.7
280881000260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280881000261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
280881000262002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
300390860032001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
300390950021004,2.7,2.6,0.6,1.5,1.5,0.5,2.4,1.1,0.7
300390950022003,4.7,2.6,0.6,4.7,1.5,0.5,,,
300390950022005,,,,,,,,,
300390950022008,1.3,2.6,0.6,0.0,1.5,0.5,0.0,1.1,0.7
300391300042001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
300391400042001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
300391650160001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
300391760260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
300391760261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
300391760262008,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
300391860260001,5.8,0.8,0.6,5.8,0.8,0.5,5.8,1.7,0.7
300391860261002,0.0,0.8,0.6,0.0,0.8,0.5,0.0,1.7,0.7
300391860262009,0.0,0.8,0.6,0.0,0.8,0.5,0.0,1.7,0.7
300391860262010,0.4,0.8,0.6,0.4,0.8,0.5,0.0,1.7,0.7
300391960260001,0.0,0.4,0.6,0.0,0.8,0.5,0.0,0.0,0.7
300391960261002,0.0,0.4,0.6,0.0,0.8,0.5,0.0,0.0,0.7
300391960262003,,,,,,,,,
300391960262004,1.0,0.4,0.6,2.0,0.8,0.5,0.0,0.0,0.7
300730050022001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
300730500022001,2.3,0.7,0.6,2.3,0.7,0.5,3.0,1.5,0.7
300730500022002,0.0,0.7,0.6,0.0,0.7,0.5,0.0,1.5,0.7
300731010160001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
300732040042001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
300733000260001,2.2,0.4,0.6,2.2,0.4,0.5,2.2,1.0,0.7
300733000262002,0.0,0.4,0.6,0.0,0.4,0.5,0.0,1.0,0.7
300733000262003,0.4,0.4,0.6,0.4,0.4,0.5,0.9,1.0,0.7
310450460220001,0.9,0.3,0.6,0.9,0.2,0.5,0.9,0.5,0.7
310450460220002,1.7,0.3,0.6,1.7,0.2,0.5,1.7,0.5,0.7
310450460220003,0.8,0.3,0.6,0.8,0.2,0.5,0.8,0.5,0.7
310450460220004,0.4,0.3,0.6,0.4,0.2,0.5,0.4,0.5,0.7
310450460220005,0.5,0.3,0.6,0.5,0.2,0.5,0.5,0.5,0.7
310450460221003,0.7,0.3,0.6,0.7,0.2,0.5,0.3,0.5,0.7
310450460221004,0.2,0.3,0.6,0.2,0.2,0.5,0.4,0.5,0.7
310450460221005,2.5,0.3,0.6,0.9,0.2,0.5,0.3,0.5,0.7
310450460221006,0.2,0.3,0.6,0.2,0.2,0.5,0.3,0.5,0.7
310450460221007,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460221008,0.1,0.3,0.6,0.1,0.2,0.5,0.3,0.5,0.7
310450460221009,0.1,0.3,0.6,0.1,0.2,0.5,0.2,0.5,0.7
310450460221045,0.1,0.3,0.6,0.2,0.2,0.5,0.5,0.5,0.7
310450460222006,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222007,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222008,0.3,0.3,0.6,0.3,0.2,0.5,0.0,0.5,0.7
310450460222009,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222010,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222011,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222012,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222013,0.3,0.3,0.6,0.3,0.2,0.5,1.1,0.5,0.7
310450460222015,0.0,0.3,0.6,0.0,0.2,0.5,1.9,0.5,0.7
310450460222016,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222017,0.3,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222019,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222020,0.4,0.3,0.6,0.7,0.2,0.5,0.0,0.5,0.7
310450460222021,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222022,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222023,,,,,,,,,
310450460222024,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222025,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222026,0.0,0.3,0.6,0.4,0.2,0.5,0.0,0.5,0.7
310450460222027,0.4,0.3,0.6,0.4,0.2,0.5,0.0,0.5,0.7
310450460222028,0.0,0.3,0.6,0.0,0.2,0.5,1.0,0.5,0.7
310450460222029,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222031,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222032,0.4,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222034,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222036,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222037,0.4,0.3,0.6,0.7,0.2,0.5,1.2,0.5,0.7
310450460222038,0.4,0.3,0.6,0.4,0.2,0.5,0.0,0.5,0.7
310450460222042,1.1,0.3,0.6,1.1,0.2,0.5,7.5,0.5,0.7
310450460222043,0.0,0.3,0.6,0.4,0.2,0.5,1.4,0.5,0.7
310450460222044,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222047,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222048,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222049,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222050,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222051,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222052,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222053,0.2,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222054,0.0,0.3,0.6,0.3,0.2,0.5,0.0,0.5,0.7
310450460222055,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310450460222056,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.5,0.7
310451010220001,0.6,0.1,0.6,0.6,0.1,0.5,0.6,0.3,0.7
310451010221002,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.3,0.7
310451010222003,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.3,0.7
310451010222005,0.0,0.1,0.6,0.0,0.1,0.5,1.0,0.3,0.7
310451010222006,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.3,0.7
310451010222007,0.0,0.1,0.6,0.0,0.1,0.5,1.1,0.3,0.7
310451010222009,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.3,0.7
310451010222010,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.3,0.7
310451290220001,1.0,0.3,0.6,1.0,0.3,0.5,1.0,0.5,0.7
310451290221003,0.4,0.3,0.6,0.6,0.3,0.5,0.4,0.5,0.7
310451290221004,0.7,0.3,0.6,0.5,0.3,0.5,0.0,0.5,0.7
310451290221005,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
310451290221006,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
310451290222005,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
310451290222006,0.5,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
310451290222007,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
310451290222008,0.0,0.3,0.6,0.0,0.3,0.5,1.6,0.5,0.7
310451290222009,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
310451290222011,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
310451290222012,0.6,0.3,0.6,0.6,0.3,0.5,0.0,0.5,0.7
310451290222014,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
310451290222015,0.4,0.3,0.6,0.0,0.3,0.5,1.3,0.5,0.7
310451290222017,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
310451310220001,4.2,0.9,0.6,4.2,0.6,0.5,4.2,1.3,0.7
310451310221002,0.4,0.9,0.6,0.4,0.6,0.5,0.3,1.3,0.7
310451310221003,0.5,0.9,0.6,0.4,0.6,0.5,0.7,1.3,0.7
310451310221004,1.2,0.9,0.6,0.3,0.6,0.5,0.3,1.3,0.7
310451310222004,0.5,0.9,0.6,0.5,0.6,0.5,0.8,1.3,0.7
310451310222005,0.9,0.9,0.6,0.0,0.6,0.5,0.0,1.3,0.7
310451310222006,0.0,0.9,0.6,0.0,0.6,0.5,0.0,1.3,0.7
310451310222007,0.0,0.9,0.6,0.0,0.6,0.5,0.0,1.3,0.7
310451310222008,0.0,0.9,0.6,0.0,0.6,0.5,0.0,1.3,0.7
310451310222009,0.6,0.9,0.6,0.0,0.6,0.5,0.0,1.3,0.7
310451310222010,0.0,0.9,0.6,0.0,0.6,0.5,0.0,1.3,0.7
310451310222011,1.2,0.9,0.6,0.0,0.6,0.5,0.0,1.3,0.7
310451310222012,0.0,0.9,0.6,0.0,0.6,0.5,0.0,1.3,0.7
310451310222013,0.8,0.9,0.6,0.0,0.6,0.5,0.0,1.3,0.7
310451310222014,1.7,0.9,0.6,0.6,0.6,0.5,0.0,1.3,0.7
310451310222015,0.4,0.9,0.6,0.0,0.6,0.5,0.0,1.3,0.7
310451310222016,0.0,0.9,0.6,0.0,0.6,0.5,0.0,1.3,0.7
310453000260002,4.7,0.4,0.6,4.7,0.3,0.5,4.9,0.8,0.7
310453000260003,0.0,0.4,0.6,0.0,0.3,0.5,0.0,0.8,0.7
310453000260004,0.6,0.4,0.6,0.6,0.3,0.5,0.6,0.8,0.7
310453000261001,0.4,0.4,0.6,0.0,0.3,0.5,0.2,0.8,0.7
310453000261004,0.2,0.4,0.6,0.0,0.3,0.5,0.0,0.8,0.7
310453000261005,0.3,0.4,0.6,0.2,0.3,0.5,0.0,0.8,0.7
310453000261008,0.2,0.4,0.6,0.2,0.3,0.5,0.0,0.8,0.7
310453000262001,0.0,0.4,0.6,0.0,0.3,0.5,0.0,0.8,0.7
310453000262002,0.0,0.4,0.6,0.0,0.3,0.5,0.0,0.8,0.7
310453000262003,0.0,0.4,0.6,0.0,0.3,0.5,0.0,0.8,0.7
310453000262009,0.5,0.4,0.6,0.0,0.3,0.5,0.0,0.8,0.7
310453000262010,0.5,0.4,0.6,0.5,0.3,0.5,0.0,0.8,0.7
310453000262012,0.0,0.4,0.6,0.0,0.3,0.5,0.0,0.8,0.7
310453000262013,0.0,0.4,0.6,0.0,0.3,0.5,0.0,0.8,0.7
310453000262015,0.0,0.4,0.6,0.0,0.3,0.5,0.0,0.8,0.7
310453000262016,0.0,0.4,0.6,0.0,0.3,0.5,0.0,0.8,0.7
310453000262018,0.0,0.4,0.6,0.0,0.3,0.5,0.0,0.8,0.7
310453000262019,0.0,0.4,0.6,0.0,0.3,0.5,0.0,0.8,0.7
31045300026201C,0.0,0.4,0.6,0.0,0.3,0.5,0.0,0.8,0.7
310453000262020,0.0,0.4,0.6,0.0,0.3,0.5,0.0,0.8,0.7
310453000262021,0.9,0.4,0.6,0.0,0.3,0.5,1.9,0.8,0.7
310453000262022,0.1,0.4,0.6,0.1,0.3,0.5,,,
310453000262023,0.0,0.4,0.6,0.0,0.3,0.5,0.0,0.8,0.7
310453000262025,0.0,0.4,0.6,0.0,0.3,0.5,2.1,0.8,0.7
310453000262026,0.0,0.4,0.6,0.0,0.3,0.5,0.0,0.8,0.7
310453010260001,0.4,0.1,0.6,0.4,0.2,0.5,0.4,0.1,0.7
310453010261001,0.0,0.1,0.6,0.0,0.2,0.5,,,
310453010261002,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.1,0.7
310453010262003,0.0,0.1,0.6,0.7,0.2,0.5,0.0,0.1,0.7
310453010262004,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.1,0.7
310453010262006,0.3,0.1,0.6,0.3,0.2,0.5,0.0,0.1,0.7
310453010262007,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.1,0.7
310453020260001,0.6,0.6,0.6,0.6,0.7,0.5,0.6,0.6,0.7
310453020261001,0.4,0.6,0.6,0.5,0.7,0.5,0.6,0.6,0.7
310453020262007,0.0,0.6,0.6,0.0,0.7,0.5,0.0,0.6,0.7
310453020262008,1.4,0.6,0.6,1.4,0.7,0.5,0.0,0.6,0.7
310453020262009,1.0,0.6,0.6,1.0,0.7,0.5,1.4,0.6,0.7
310453020262010,1.3,0.6,0.6,1.3,0.7,0.5,1.0,0.6,0.7
310453030260011,0.7,0.1,0.6,0.7,0.2,0.5,0.7,0.3,0.7
310453030260012,0.2,0.1,0.6,0.2,0.2,0.5,0.4,0.3,0.7
310453030261010,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.3,0.7
310453030261011,0.1,0.1,0.6,0.2,0.2,0.5,0.9,0.3,0.7
310453030261012,0.3,0.1,0.6,0.3,0.2,0.5,0.2,0.3,0.7
310453030262001,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.3,0.7
310453030262002,,,,,,,,,
310453030262003,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.3,0.7
310453030262005,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.3,0.7
310453030262006,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.3,0.7
310453030262008,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.3,0.7
310453030262009,0.3,0.1,0.6,0.3,0.2,0.5,0.0,0.3,0.7
310453030262010,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.3,0.7
310453030262011,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.3,0.7
310453030262012,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.3,0.7
310453030262013,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.3,0.7
310453030262014,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.3,0.7
310453040260001,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.1,0.7
310453040261002,0.0,0.1,0.6,0.0,0.1,0.5,0.4,0.1,0.7
310453040261003,0.1,0.1,0.6,0.1,0.1,0.5,0.4,0.1,0.7
310453040262001,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.1,0.7
310453040262003,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.1,0.7
310453040262004,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.1,0.7
310453040262006,0.6,0.1,0.6,0.6,0.1,0.5,0.0,0.1,0.7
310453040262007,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.1,0.7
310453040262008,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.1,0.7
320380030260001,18.2,2.2,0.6,18.2,2.2,0.5,18.2,5.7,0.7
320380030261001,0.0,2.2,0.6,0.0,2.2,0.5,0.0,5.7,0.7
320380030262002,0.0,2.2,0.6,0.0,2.2,0.5,0.0,5.7,0.7
320380040260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
320380040261002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
320380040262003,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
320380060260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
320380060261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
320380060262001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
320380090260001,0.0,0.5,0.6,0.0,0.7,0.5,0.0,0.4,0.7
320380090261002,0.8,0.5,0.6,0.8,0.7,0.5,0.0,0.4,0.7
320380090262003,1.5,0.5,0.6,1.5,0.7,0.5,,,
320380090262004,,,,,,,,,
320380090262007,0.0,0.5,0.6,0.6,0.7,0.5,1.1,0.4,0.7
320380100260001,0.0,1.1,0.6,0.0,1.1,0.5,0.0,1.8,0.7
320380100261001,1.4,1.1,0.6,1.4,1.1,0.5,1.4,1.8,0.7
320380100262002,0.0,1.1,0.6,0.0,1.1,0.5,,,
320380100262003,,,,,,,,,
320380100262004,1.8,1.1,0.6,1.8,1.1,0.5,3.6,1.8,0.7
320382330170001,2.7,2.7,0.6,2.7,2.7,0.5,2.7,2.7,0.7
320382490262001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
320382800042001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
320460010260003,2.2,1.3,0.6,2.2,1.3,0.5,1.1,0.7,0.7
320460010261002,1.4,1.3,0.6,1.4,1.3,0.5,1.0,0.7,0.7
320460010262001,,,,,,,,,
320460010262004,0.5,1.3,0.6,0.5,1.3,0.5,0.0,0.7,0.7
320460020260001,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.2,0.7
320460020262002,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.2,0.7
320460020262003,0.3,0.2,0.6,0.3,0.2,0.5,0.6,0.2,0.7
320460020262004,,,,,,,,,
320460050260005,0.5,0.3,0.6,0.5,0.3,0.5,0.5,0.4,0.7
320460050261004,0.4,0.3,0.6,0.4,0.3,0.5,0.6,0.4,0.7
320460050262003,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.4,0.7
320460060260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
320460060262002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
320460530021001,0.2,0.4,0.6,0.2,0.4,0.5,0.0,0.0,0.7
320460530022001,,0.4,0.6,,0.4,0.5,,0.0,0.7
320460530022002,0.8,0.4,0.6,0.8,0.4,0.5,0.0,0.0,0.7
320460530022003,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.0,0.7
320460530022004,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.0,0.7
320460530022005,0.7,0.4,0.6,0.7,0.4,0.5,,,
320460610021001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
320460610022002,,,,,,,,,
320460610022003,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
320461110250014,2.4,1.4,0.6,2.4,1.2,0.5,2.4,1.7,0.7
320461110251008,1.5,1.4,0.6,1.3,1.2,0.5,2.0,1.7,0.7
320461110252002,0.0,1.4,0.6,0.0,1.2,0.5,,,
320461110252003,0.0,1.4,0.6,0.0,1.2,0.5,,,
320461110252005,0.0,1.4,0.6,0.0,1.2,0.5,,,
320461110252009,2.3,1.4,0.6,1.1,1.2,0.5,,,
320461110252010,1.8,1.4,0.6,1.8,1.2,0.5,,,
320461110252011,0.0,1.4,0.6,0.0,1.2,0.5,,,
320461110252013,0.5,1.4,0.6,0.5,1.2,0.5,0.0,1.7,0.7
320461110252015,1.8,1.4,0.6,1.2,1.2,0.5,1.4,1.7,0.7
320461110252016,0.7,1.4,0.6,0.7,1.2,0.5,1.1,1.7,0.7
320462560042001,1.0,1.0,0.6,1.0,1.0,0.5,0.0,0.0,0.7
320462580042001,0.3,0.3,0.6,0.3,0.3,0.5,0.0,0.0,0.7
320462590042001,1.7,1.7,0.6,2.2,2.2,0.5,5.5,5.5,0.7
320463020160001,2.9,2.9,0.6,2.9,2.9,0.5,2.9,2.9,0.7
320463070160001,0.4,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.7
330482020260001,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.4,0.7
330482020261002,0.3,0.2,0.6,0.3,0.2,0.5,1.0,0.4,0.7
330482020262002,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.4,0.7
330482050260023,2.6,0.8,0.6,2.3,0.5,0.5,2.6,1.0,0.7
330482050261021,0.8,0.8,0.6,0.4,0.5,0.5,0.0,1.0,0.7
330482050261022,0.4,0.8,0.6,0.4,0.5,0.5,0.6,1.0,0.7
330482050262015,0.0,0.8,0.6,0.0,0.5,0.5,0.0,1.0,0.7
330482050262017,0.5,0.8,0.6,0.0,0.5,0.5,0.0,1.0,0.7
330482050262018,1.9,0.8,0.6,0.6,0.5,0.5,0.0,1.0,0.7
330482050262020,0.0,0.8,0.6,0.0,0.5,0.5,0.0,1.0,0.7
330482050262021,0.0,0.8,0.6,0.0,0.5,0.5,0.0,1.0,0.7
330482050262022,0.0,0.8,0.6,0.0,0.5,0.5,5.9,1.0,0.7
330482080260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
330482080261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
330482080262001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
