schid,demschoolwhite,enroll2015,enrolldist2015,lowinc2015,act2015school,actscore2015district,actscore2015state,percmin2015
480721500252010,34.2,313,"13,675",70.6,,17.9,20.5,65.8
480721500252011,18.0,444,"13,675",76.1,,17.9,20.5,82.0
480721500252028,8.3,614,"13,675",88.4,,17.9,20.5,91.7
480721500252032,9.5,591,"13,675",93.2,,17.9,20.5,90.5
480721500252034,12.9,884,"13,675",93.2,,17.9,20.5,87.1
480721500252036,7.1,659,"13,675",92.6,,17.9,20.5,92.9
480721500252037,31.9,543,"13,675",74.2,,17.9,20.5,68.1
480721500252038,10.4,876,"13,675",92.4,,17.9,20.5,89.6
480721500252039,21.6,552,"13,675",81.5,,17.9,20.5,78.4
480721500252040,47.6,399,"13,675",53.1,,17.9,20.5,52.4
480721500252047,40.4,408,"13,675",61.8,,17.9,20.5,59.6
480721500252051,35.2,457,"13,675",63.0,,17.9,20.5,64.8
480722650260001,91.0,422,"1,438",37.9,20.0,20.0,20.5,9.0
480722650261001,92.6,351,"1,438",45.3,,20.0,20.5,7.400000000000006
480722650262002,94.7,665,"1,438",52.2,,20.0,20.5,5.299999999999997
480723090260003,91.8,219,714,24.2,21.8,21.8,20.5,8.200000000000003
480723090262002,94.9,495,714,17.8,,21.8,20.5,5.099999999999994
480723100160001,78.3,"1,140","1,140",48.1,18.8,18.8,20.5,21.700000000000003
480723160042001,91.8,184,184,18.5,,,20.5,8.200000000000003
480723210260007,92.8,684,"2,169",27.8,20.4,20.4,20.5,7.200000000000003
480723210261001,92.3,209,"2,169",37.8,,20.4,20.5,7.700000000000003
480723210261002,95.2,270,"2,169",44.1,,20.4,20.5,4.799999999999997
480723210262004,90.7,419,"2,169",45.3,,20.4,20.5,9.299999999999997
480723210262005,91.9,418,"2,169",38.8,,20.4,20.5,8.099999999999994
480723210262008,94.1,169,"2,169",44.4,,20.4,20.5,5.900000000000006
480723220260004,95.1,204,693,19.1,21.9,21.9,20.5,4.900000000000006
480723220261001,95.4,109,693,20.2,,21.9,20.5,4.599999999999994
480723220262002,94.7,380,693,18.2,,21.9,20.5,5.299999999999997
480723230260004,77.6,"1,257","4,348",10.4,24.8,24.8,20.5,22.400000000000006
480723230261001,68.7,598,"4,348",9.9,,24.8,20.5,31.299999999999997
480723230261002,72.9,377,"4,348",12.5,,24.8,20.5,27.099999999999994
480723230262002,87.1,241,"4,348",19.1,,24.8,20.5,12.900000000000006
480723230262003,64.2,399,"4,348",16.8,,24.8,20.5,35.8
480723230262004,67.1,359,"4,348",10.0,,24.8,20.5,32.900000000000006
480723230262005,55.0,442,"4,348",24.4,,24.8,20.5,45.0
480723230262006,58.8,675,"4,348",3.0,,24.8,20.5,41.2
480723250260005,77.3,242,832,54.1,18.8,18.8,20.5,22.700000000000003
480723250262005,73.6,590,832,62.9,,18.8,20.5,26.400000000000006
480723260260005,95.9,246,772,21.5,21.7,21.7,20.5,4.099999999999994
480723260262004,91.1,526,772,35.2,,21.7,20.5,8.900000000000006
480723270260008,91.6,296,971,24.0,20.8,20.8,20.5,8.400000000000006
480723270262004,92.4,474,971,23.0,,20.8,20.5,7.599999999999994
480723270262006,92.0,201,971,28.4,,20.8,20.5,8.0
480723280032001,94.2,155,155,16.1,,,20.5,5.799999999999997
490810290022001,82.1,234,234,33.3,,,20.5,17.900000000000006
490810300170001,59.2,"1,756","1,756",61.2,18.3,18.3,20.5,40.8
490810340021001,58.8,194,657,65.5,,,20.5,41.2
490810340022003,59.0,463,657,72.1,,,20.5,41.0
490810360022002,52.7,296,296,89.9,,,20.5,47.3
490810370021002,46.9,"1,110","2,784",74.3,,,20.5,53.1
490810370022001,50.5,410,"2,784",70.7,,,20.5,49.5
490810370022003,35.3,351,"2,784",81.2,,,20.5,64.7
490810370022008,44.2,453,"2,784",73.5,,,20.5,55.8
490810370022009,28.3,460,"2,784",71.1,,,20.5,71.7
490810400220001,61.2,"2,190","7,379",42.8,20.4,20.4,20.5,38.8
490810400221003,52.4,762,"7,379",56.6,,20.4,20.5,47.6
490810400221004,62.7,896,"7,379",46.4,,20.4,20.5,37.3
490810400222007,55.8,260,"7,379",61.2,,20.4,20.5,44.2
490810400222010,7.3,109,"7,379",99.1,,20.4,20.5,92.7
490810400222011,61.2,258,"7,379",47.7,,20.4,20.5,38.8
490810400222012,64.3,384,"7,379",44.3,,20.4,20.5,35.7
490810400222016,31.6,446,"7,379",79.1,,20.4,20.5,68.4
490810400222017,52.7,385,"7,379",64.7,,20.4,20.5,47.3
490810400222019,87.4,309,"7,379",29.8,,20.4,20.5,12.599999999999994
490810400222021,64.6,285,"7,379",52.3,,20.4,20.5,35.400000000000006
490810400222022,55.1,294,"7,379",57.8,,20.4,20.5,44.9
490810400222023,45.6,274,"7,379",68.2,,20.4,20.5,54.4
490810400222026,57.3,267,"7,379",31.1,,20.4,20.5,42.7
490810410250001,45.1,"1,851","6,830",66.8,17.6,17.6,20.5,54.9
490810410251003,43.6,436,"6,830",77.1,,17.6,20.5,56.4
490810410251005,50.5,548,"6,830",65.1,,17.6,20.5,49.5
490810410252007,60.6,492,"6,830",58.7,,17.6,20.5,39.4
490810410252008,30.4,319,"6,830",75.2,,17.6,20.5,69.6
490810410252009,69.7,423,"6,830",52.7,,17.6,20.5,30.299999999999997
490810410252010,13.2,341,"6,830",92.7,,17.6,20.5,86.8
490810410252015,28.2,341,"6,830",82.1,,17.6,20.5,71.8
490810410252016,61.8,335,"6,830",60.0,,17.6,20.5,38.2
490810410252017,72.9,462,"6,830",66.7,,17.6,20.5,27.099999999999994
490810410252020,10.0,531,"6,830",87.4,,17.6,20.5,90.0
490810410252021,48.0,571,"6,830",63.0,,17.6,20.5,52.0
490811000260001,92.9,325,"1,159",26.2,20.1,20.1,20.5,7.099999999999994
490811000261002,92.5,254,"1,159",29.9,,20.1,20.5,7.5
490811000262007,93.6,580,"1,159",32.1,,20.1,20.5,6.400000000000006
490812000260001,91.4,488,"1,520",29.7,19.1,19.1,20.5,8.599999999999994
490812000261001,89.0,245,"1,520",32.7,,19.1,20.5,11.0
490812000262003,92.5,226,"1,520",38.9,,19.1,20.5,7.5
490812000262006,89.8,254,"1,520",36.6,,19.1,20.5,10.200000000000003
490812000262007,85.7,307,"1,520",51.5,,19.1,20.5,14.299999999999997
490813000260001,96.9,392,"1,140",21.2,20.3,20.3,20.5,3.0999999999999943
490813000261002,96.4,277,"1,140",26.0,,20.3,20.5,3.5999999999999943
490813000262003,96.3,241,"1,140",22.8,,20.3,20.5,3.700000000000003
490813000262005,97.1,102,"1,140",23.5,,20.3,20.5,2.9000000000000057
490813000262006,94.5,128,"1,140",23.4,,20.3,20.5,5.5
500820090260003,72.7,293,600,46.1,19.8,19.8,20.5,27.299999999999997
500820090262002,63.2,307,600,34.9,,19.8,20.5,36.8
500820190260001,72.1,"1,028","3,675",20.3,22.0,22.0,20.5,27.900000000000006
500820190261002,69.4,764,"3,675",21.5,,22.0,20.5,30.599999999999994
500820190262003,82.0,986,"3,675",27.5,,22.0,20.5,18.0
500820190262006,57.7,897,"3,675",29.0,,22.0,20.5,42.3
500820300032001,95.0,80,80,31.3,,,20.5,5.0
500820400260001,97.8,274,622,65.7,20.8,20.8,20.5,2.200000000000003
500820400262002,90.5,348,622,64.9,,20.8,20.5,9.5
500820600260003,95.9,195,556,25.1,19.5,19.5,20.5,4.099999999999994
500820600261001,96.6,119,556,37.8,,19.5,20.5,3.4000000000000057
500820600262001,96.3,242,556,24.8,,19.5,20.5,3.700000000000003
500820700042001,93.8,256,769,2.3,,,20.5,6.200000000000003
500820700042003,95.9,513,769,13.1,,,20.5,4.099999999999994
500820770160001,96.5,623,623,12.0,21.9,21.9,20.5,3.5
500820850021001,72.8,261,580,36.0,,,20.5,27.200000000000003
500820850022001,69.6,319,580,37.3,,,20.5,30.400000000000006
500820900041002,67.4,503,"3,492",19.7,,,20.5,32.599999999999994
500820900041003,68.3,691,"3,492",26.3,,,20.5,31.700000000000003
500820900042002,68.6,392,"3,492",29.8,,,20.5,31.400000000000006
500820900042003,73.2,358,"3,492",18.2,,,20.5,26.799999999999997
500820900042004,65.6,326,"3,492",37.1,,,20.5,34.400000000000006
500820900042005,65.1,490,"3,492",24.5,,,20.5,34.900000000000006
500820900042006,70.1,732,"3,492",19.8,,,20.5,29.900000000000006
500821040021001,56.8,243,592,62.6,,,20.5,43.2
500821040022001,47.0,349,592,55.9,,,20.5,53.0
500821050021001,32.9,234,808,42.7,,,20.5,67.1
500821050022002,40.2,574,808,49.7,,,20.5,59.8
500821100041006,46.7,259,637,59.8,,,20.5,53.3
500821100042002,50.5,378,637,50.5,,,20.5,49.5
500821130021001,68.3,404,849,17.3,,,20.5,31.700000000000003
500821130022001,72.6,445,849,15.5,,,20.5,27.400000000000006
500821150021001,37.1,595,"1,338",48.9,,,20.5,62.9
500821150022001,39.3,743,"1,338",52.5,,,20.5,60.7
500821160022001,50.9,468,468,73.9,,,20.5,49.1
500821180021012,57.7,437,"3,967",60.2,,,20.5,42.3
500821180021013,32.9,401,"3,967",75.1,,,20.5,67.1
500821180022001,27.1,532,"3,967",73.9,,,20.5,72.9
500821180022004,57.8,270,"3,967",67.0,,,20.5,42.2
500821180022005,41.0,200,"3,967",89.0,,,20.5,59.0
500821180022006,52.6,175,"3,967",80.6,,,20.5,47.4
500821180022007,47.0,387,"3,967",63.0,,,20.5,53.0
500821180022009,70.5,342,"3,967",45.3,,,20.5,29.5
500821180022010,38.4,500,"3,967",73.2,,,20.5,61.6
500821180022013,54.4,526,"3,967",53.8,,,20.5,45.6
500821190021001,31.8,415,966,66.7,,,20.5,68.2
500821190022001,30.1,551,966,68.2,,,20.5,69.9
500821300042001,97.2,534,534,13.3,,,20.5,2.799999999999997
500821600042001,93.2,530,794,17.7,,,20.5,6.799999999999997
500821600042002,90.2,264,794,0.8,,,20.5,9.799999999999997
500821750021001,49.8,321,829,62.6,,,20.5,50.2
500821750022002,48.6,508,829,62.2,,,20.5,51.4
500821810022001,48.1,370,370,52.4,,,20.5,51.9
500821870260011,9.8,973,"3,512",92.5,15.9,15.9,20.5,90.2
500821870261014,5.2,213,"3,512",90.1,,15.9,20.5,94.8
500821870261015,7.2,222,"3,512",96.8,,15.9,20.5,92.8
500821870262002,4.1,221,"3,512",97.3,,15.9,20.5,95.9
500821870262005,6.8,353,"3,512",96.3,,15.9,20.5,93.2
500821870262007,2.8,254,"3,512",97.2,,15.9,20.5,97.2
500821870262008,10.0,290,"3,512",96.9,,15.9,20.5,90.0
500821870262009,6.8,249,"3,512",95.6,,15.9,20.5,93.2
500821870262010,5.0,416,"3,512",95.7,,15.9,20.5,95.0
500821870262014,23.7,321,"3,512",89.7,,15.9,20.5,76.3
500821880220001,0.0,30,146,100.0,14.6,14.6,20.5,100.0
500821880221001,0.0,22,146,100.0,,14.6,20.5,100.0
500821880222001,0.0,94,146,98.9,,14.6,20.5,100.0
50082189022001C,0.0,114,"6,116",99.1,16.0,15.4,20.5,100.0
500821890220043,1.0,"1,560","6,116",99.0,15.4,15.4,20.5,99.0
500821890221007,1.7,656,"6,116",99.1,,15.4,20.5,98.3
500821890221036,0.2,568,"6,116",99.3,,15.4,20.5,99.8
500821890222008,0.0,507,"6,116",99.4,,15.4,20.5,100.0
500821890222038,0.2,512,"6,116",99.2,,15.4,20.5,99.8
500821890222051,0.4,478,"6,116",96.4,,15.4,20.5,99.6
500821890222054,0.2,506,"6,116",99.4,,15.4,20.5,99.8
500821890222055,0.6,494,"6,116",99.8,,15.4,20.5,99.4
500821890222056,1.7,526,"6,116",98.9,,15.4,20.5,98.3
500821960260001,90.3,318,"1,143",53.5,18.5,18.5,20.5,9.700000000000003
500821960261001,83.0,159,"1,143",70.4,,18.5,20.5,17.0
500821960262006,83.5,666,"1,143",71.0,,18.5,20.5,16.5
500822010170001,47.0,"2,551","4,827",42.1,20.2,19.9,20.5,53.0
500822010170002,56.1,"2,276","4,827",45.3,19.6,19.9,20.5,43.9
500822030170001,66.5,"2,511","2,511",23.5,23.1,23.1,20.5,33.5
510652000260001,94.4,142,270,42.3,20.5,20.5,20.5,5.599999999999994
510652000262001,94.5,128,270,41.4,,20.5,20.5,5.5
510652020260001,94.6,502,"1,126",35.5,20.6,20.6,20.5,5.400000000000006
510652020262003,94.9,296,"1,126",41.9,,20.6,20.5,5.099999999999994
510652020262006,96.0,328,"1,126",34.5,,20.6,20.5,4.0
510652130260001,94.8,290,"1,102",22.4,20.3,20.3,20.5,5.200000000000003
510652130261001,94.9,158,"1,102",27.8,,20.3,20.5,5.099999999999994
510652130262001,97.6,245,"1,102",31.4,,20.3,20.5,2.4000000000000057
510652130262003,94.4,409,"1,102",31.5,,20.3,20.5,5.599999999999994
510840010260001,96.8,156,583,32.7,19.8,19.8,20.5,3.200000000000003
510840010261001,94.9,136,583,42.6,,19.8,20.5,5.099999999999994
510840010262001,94.8,291,583,41.6,,19.8,20.5,5.200000000000003
51084003A260001,93.2,740,"2,321",12.8,22.6,22.6,20.5,6.799999999999997
51084003A261002,93.1,393,"2,321",12.2,,22.6,20.5,6.900000000000006
51084003A262003,93.3,327,"2,321",18.0,,22.6,20.5,6.700000000000003
51084003A262004,92.9,546,"2,321",15.2,,22.6,20.5,7.099999999999994
51084003A262005,92.7,315,"2,321",19.0,,22.6,20.5,7.299999999999997
510840050260001,82.0,"1,415","4,658",19.9,22.5,22.5,20.5,18.0
510840050261002,82.5,702,"4,658",23.1,,22.5,20.5,17.5
510840050262003,81.4,617,"4,658",25.1,,22.5,20.5,18.599999999999994
510840050262004,84.6,597,"4,658",27.0,,22.5,20.5,15.400000000000006
510840050262005,79.1,700,"4,658",21.6,,22.5,20.5,20.900000000000006
510840050262006,81.3,627,"4,658",20.6,,22.5,20.5,18.700000000000003
510840080260001,96.4,441,"1,285",11.1,19.9,19.9,20.5,3.5999999999999943
510840080261001,90.2,410,"1,285",13.9,,19.9,20.5,9.799999999999997
510840080262004,93.5,434,"1,285",9.7,,19.9,20.5,6.5
510840100260001,92.5,401,"1,414",31.2,20.1,20.1,20.5,7.5
510840100261001,96.6,319,"1,414",36.4,,20.1,20.5,3.4000000000000057
510840100262003,90.4,387,"1,414",33.1,,20.1,20.5,9.599999999999994
510840100262004,88.6,307,"1,414",42.7,,20.1,20.5,11.400000000000006
510840110260001,97.5,284,625,29.2,20.0,20.0,20.5,2.5
510840110262001,96.8,341,625,39.9,,20.0,20.5,3.200000000000003
510840140260001,94.8,440,"1,425",45.2,19.9,19.9,20.5,5.200000000000003
510840140261001,95.5,447,"1,425",56.2,,19.9,20.5,4.5
510840140262003,92.6,538,"1,425",67.8,,19.9,20.5,7.400000000000006
510840150260001,95.4,479,"1,488",8.6,22.9,22.9,20.5,4.599999999999994
510840150261001,94.9,332,"1,488",13.0,,22.9,20.5,5.099999999999994
510840150262004,94.7,563,"1,488",14.9,,22.9,20.5,5.299999999999997
510840150262005,95.6,114,"1,488",16.7,,22.9,20.5,4.400000000000006
510840160260001,96.6,236,899,34.3,21.1,21.1,20.5,3.4000000000000057
510840160261001,91.8,196,899,36.7,,21.1,20.5,8.200000000000003
510840160262001,93.4,467,899,37.7,,21.1,20.5,6.599999999999994
510841860250001,49.1,"1,274","15,048",72.8,17.5,18.9,20.5,50.9
510841860250002,61.5,"1,349","15,048",36.8,21.2,18.9,20.5,38.5
510841860250003,38.2,"1,331","15,048",67.3,18.0,18.9,20.5,61.8
510841860250004,44.8,116,"15,048",80.2,14.5,18.9,20.5,55.2
510841860251006,51.9,788,"15,048",55.1,,18.9,20.5,48.1
510841860251007,46.0,619,"15,048",70.3,,18.9,20.5,54.0
510841860251009,43.5,718,"15,048",83.4,,18.9,20.5,56.5
510841860252010,48.7,347,"15,048",79.0,,18.9,20.5,51.3
510841860252012,48.2,367,"15,048",66.8,,18.9,20.5,51.8
510841860252013,36.0,272,"15,048",84.2,,18.9,20.5,64.0
510841860252015,43.8,441,"15,048",73.5,,18.9,20.5,56.2
510841860252016,38.2,338,"15,048",89.9,,18.9,20.5,61.8
510841860252017,50.8,295,"15,048",75.6,,18.9,20.5,49.2
51084186025201C,42.6,378,"15,048",60.3,,18.9,20.5,57.4
510841860252020,29.0,221,"15,048",77.8,,18.9,20.5,71.0
510841860252021,57.6,448,"15,048",24.8,,18.9,20.5,42.4
510841860252022,43.4,219,"15,048",69.9,,18.9,20.5,56.6
510841860252024,48.9,315,"15,048",40.0,,18.9,20.5,51.1
510841860252026,51.8,332,"15,048",45.5,,18.9,20.5,48.2
510841860252027,33.1,266,"15,048",90.2,,18.9,20.5,66.9
510841860252028,31.6,266,"15,048",92.5,,18.9,20.5,68.4
510841860252032,60.1,356,"15,048",80.1,,18.9,20.5,39.9
510841860252033,47.9,309,"15,048",56.0,,18.9,20.5,52.1
510841860252035,47.7,222,"15,048",80.6,,18.9,20.5,52.3
510841860252037,40.6,471,"15,048",90.0,,18.9,20.5,59.4
510841860252040,54.9,306,"15,048",70.9,,18.9,20.5,45.1
510841860252042,37.8,564,"15,048",85.5,,18.9,20.5,62.2
510841860252044,31.6,433,"15,048",91.5,,18.9,20.5,68.4
510841860252045,37.7,252,"15,048",84.5,,18.9,20.5,62.3
510841860252046,33.9,289,"15,048",85.8,,18.9,20.5,66.1
510841860252049,47.6,485,"15,048",43.3,,18.9,20.5,52.4
530601260260001,97.2,320,"1,051",47.5,19.0,19.0,20.5,2.799999999999997
530601260261001,97.4,311,"1,051",54.3,,19.0,20.5,2.5999999999999943
530601260262002,97.4,420,"1,051",66.9,,19.0,20.5,2.5999999999999943
530601890260001,97.3,255,759,47.5,18.4,18.4,20.5,2.700000000000003
530601890261001,92.0,138,759,54.3,,18.4,20.5,8.0
530601890262001,92.3,366,759,44.0,,18.4,20.5,7.700000000000003
530601910260001,96.5,311,956,37.3,18.5,18.5,20.5,3.5
530601910261003,97.3,221,956,57.5,,18.5,20.5,2.700000000000003
530601910262003,97.2,424,956,60.4,,18.5,20.5,2.799999999999997
530900500022001,87.7,359,781,67.4,,,20.5,12.299999999999997
530900500022002,87.0,422,781,61.6,,,20.5,13.0
530900510022001,91.1,665,"1,246",19.4,,,20.5,8.900000000000006
530900510022004,90.7,581,"1,246",13.4,,,20.5,9.299999999999997
530900520021001,98.0,397,953,2.5,,,20.5,2.0
530900520022002,96.9,556,953,0.9,,,20.5,3.0999999999999943
530900760021005,88.7,284,636,79.2,,,20.5,11.299999999999997
530900760022004,89.2,352,636,80.1,,,20.5,10.799999999999997
530900850022001,90.8,141,141,43.3,,,20.5,9.200000000000003
530900860021011,87.2,541,"1,689",55.1,,,20.5,12.799999999999997
530900860022001,91.9,186,"1,689",37.6,,,20.5,8.099999999999994
530900860022002,90.6,203,"1,689",36.5,,,20.5,9.400000000000006
530900860022003,89.9,168,"1,689",63.1,,,20.5,10.099999999999994
530900860022005,81.3,193,"1,689",59.1,,,20.5,18.700000000000003
530900860022008,79.3,193,"1,689",64.8,,,20.5,20.700000000000003
530900860022010,88.8,205,"1,689",69.8,,,20.5,11.200000000000003
530900980022001,93.4,212,212,34.0,,,20.5,6.599999999999994
530901020021003,90.0,210,643,59.5,,,20.5,10.0
530901020022001,92.7,191,643,57.1,,,20.5,7.299999999999997
530901020022002,91.3,242,643,52.1,,,20.5,8.700000000000003
530901080021002,93.9,344,"3,711",53.8,,,20.5,6.099999999999994
530901080021012,95.8,407,"3,711",64.9,,,20.5,4.200000000000003
530901080022004,92.5,385,"3,711",79.2,,,20.5,7.5
530901080022008,92.6,337,"3,711",76.6,,,20.5,7.400000000000006
530901080022009,88.4,225,"3,711",51.1,,,20.5,11.599999999999994
530901080022010,92.8,207,"3,711",49.8,,,20.5,7.200000000000003
530901080022012,89.5,304,"3,711",70.4,,,20.5,10.5
530901080022013,93.2,600,"3,711",71.0,,,20.5,6.799999999999997
530901080022014,88.7,186,"3,711",75.3,,,20.5,11.299999999999997
530901080022015,91.6,501,"3,711",60.1,,,20.5,8.400000000000006
530901370022001,96.9,255,255,65.5,,,20.5,3.0999999999999943
530903030160002,92.1,"2,030","2,030",49.7,19.9,19.9,20.5,7.900000000000006
530903080160001,91.5,"1,206","1,206",30.4,21.4,21.4,20.5,8.5
530903090160001,89.2,"1,112","1,112",51.5,18.7,18.7,20.5,10.799999999999997
530906060042001,88.2,85,85,55.3,,,20.5,11.799999999999997
530907010260001,96.3,321,"1,098",26.5,22.1,22.1,20.5,3.700000000000003
530907010262002,93.0,272,"1,098",32.0,,22.1,20.5,7.0
530907010262003,94.7,505,"1,098",27.7,,22.1,20.5,5.299999999999997
530907020260001,95.8,308,919,12.0,22.9,22.9,20.5,4.200000000000003
530907020261001,91.1,293,919,15.0,,22.9,20.5,8.900000000000006
530907020262003,92.5,318,919,23.6,,22.9,20.5,7.5
530907030260001,95.2,145,471,44.8,20.5,20.5,20.5,4.799999999999997
530907030261001,95.0,60,471,35.0,,20.5,20.5,5.0
530907030262001,91.0,266,471,54.9,,20.5,20.5,9.0
530907090260006,92.3,891,"2,911",14.5,23.3,23.3,20.5,7.700000000000003
530907090261005,92.6,434,"2,911",19.8,,23.3,20.5,7.400000000000006
530907090262001,91.5,401,"2,911",21.7,,23.3,20.5,8.5
530907090262002,89.7,348,"2,911",41.4,,23.3,20.5,10.299999999999997
530907090262003,93.1,504,"2,911",15.7,,23.3,20.5,6.900000000000006
530907090262004,89.8,333,"2,911",13.5,,23.3,20.5,10.200000000000003
531020010042001,94.0,872,872,21.4,,,20.5,6.0
531020020042001,95.0,241,241,50.2,,,20.5,5.0
531020060260001,90.4,364,"1,145",42.9,19.0,19.0,20.5,9.599999999999994
531020060262001,93.3,208,"1,145",54.3,,19.0,20.5,6.700000000000003
531020060262002,86.0,279,"1,145",57.3,,19.0,20.5,14.0
531020060262003,85.7,294,"1,145",50.3,,19.0,20.5,14.299999999999997
531020110260001,94.1,388,"1,230",35.6,21.3,21.3,20.5,5.900000000000006
531020110261001,93.0,257,"1,230",36.2,,21.3,20.5,7.0
531020110262001,90.3,185,"1,230",36.2,,21.3,20.5,9.700000000000003
531020110262002,89.9,318,"1,230",41.2,,21.3,20.5,10.099999999999994
531020110262003,96.3,82,"1,230",45.1,,21.3,20.5,3.700000000000003
531020210260001,92.6,175,386,47.4,19.8,19.8,20.5,7.400000000000006
531020210262003,91.9,211,386,60.2,,19.8,20.5,8.099999999999994
531020600260001,98.9,179,528,24.6,21.0,21.0,20.5,1.0999999999999943
531020600261002,95.2,168,528,28.6,,21.0,20.5,4.799999999999997
531020600262003,91.7,181,528,31.5,,21.0,20.5,8.299999999999997
531020690022001,93.2,619,890,13.4,,,20.5,6.799999999999997
531020690022002,93.7,271,890,17.7,,,20.5,6.299999999999997
531021220170001,91.3,963,963,15.6,22.4,22.4,20.5,8.700000000000003
531021400260001,95.9,508,"1,644",26.4,21.9,21.9,20.5,4.099999999999994
531021400261002,94.0,485,"1,644",27.6,,21.9,20.5,6.0
531021400262003,93.6,439,"1,644",36.2,,21.9,20.5,6.400000000000006
531021400262004,90.3,103,"1,644",17.5,,21.9,20.5,9.700000000000003
531021400262005,95.4,109,"1,644",21.1,,21.9,20.5,4.599999999999994
540920010260005,96.0,329,881,29.8,19.3,19.3,20.5,4.0
540920010261001,93.1,248,881,34.7,,19.3,20.5,6.900000000000006
540920010262001,93.4,304,881,41.8,,19.3,20.5,6.599999999999994
540920020260004,95.5,397,"1,319",63.2,18.1,18.1,20.5,4.5
540920020261003,92.3,194,"1,319",63.4,,18.1,20.5,7.700000000000003
540920020262001,89.6,728,"1,319",67.2,,18.1,20.5,10.400000000000006
540920040260004,92.2,321,"1,065",50.5,16.9,16.9,20.5,7.799999999999997
540920040261003,87.8,245,"1,065",67.3,,16.9,20.5,12.200000000000003
540920040262002,89.6,499,"1,065",66.5,,16.9,20.5,10.400000000000006
540920050260002,100.0,152,525,0.0,18.5,18.5,20.5,0.0
540920050262001,96.5,373,525,2.1,,18.5,20.5,3.5
540920070262001,89.4,301,301,48.2,,,20.5,10.599999999999994
540920100262001,91.1,157,157,56.1,,,20.5,8.900000000000006
540920110260005,83.8,388,"1,293",62.6,18.2,18.2,20.5,16.200000000000003
540920110261001,82.0,183,"1,293",64.5,,18.2,20.5,18.0
540920110262001,73.3,195,"1,293",64.6,,18.2,20.5,26.700000000000003
540920110262002,75.4,183,"1,293",71.6,,18.2,20.5,24.599999999999994
540920110262003,76.7,344,"1,293",78.5,,18.2,20.5,23.299999999999997
540920120260001,98.3,120,384,45.0,19.4,19.4,20.5,1.7000000000000028
540920120261001,96.7,92,384,44.6,,19.4,20.5,3.299999999999997
540920120262002,95.3,172,384,57.0,,19.4,20.5,4.700000000000003
540920610032001,95.1,82,82,58.5,,,20.5,4.900000000000006
540920760260001,89.6,299,"1,019",41.5,19.7,19.7,20.5,10.400000000000006
540920760261001,87.0,161,"1,019",42.9,,19.7,20.5,13.0
540920760262003,89.3,559,"1,019",52.2,,19.7,20.5,10.700000000000003
